brand,review_title,review_content,cleaned_text,sentiment_score,review_rating,helpful_votes,tags,sentiment_label,use_case_mentions,noun_phrases,topic,rating_label,bert_sentiment,bert_sentiment_clean,use_case_segment,pain_points
JIUMESS,Great!!!!,I love the fact that it has the different cords attached to it for different devices. And that you can add your own cord as well. I've been using it for a while and it works great as a battery life charge my phone multiple times on one charge,i love the fact that it has the different cords attached to it for different devices and that you can add your own cord as well ive been using it for a while and it works great as a battery life charge my phone multiple times on one charge,0.886,0.0,0,favorite_function,positive,phone,"['i', 'the fact', 'it', 'the different cords', 'it', 'different devices', 'you', 'your own cord', 'i', 'it', 'a while', 'it', 'a battery life', 'my phone', 'multiple times', 'one charge']",0,negative,POSITIVE,positive,professionals,none
JIUMESS,Barely Adequate,"It's OK, I won't return it since I have used it once. I would not recommend it. They have a solar model that seems to get good reviews, but this one is barely adequate.",its ok i wont return it since i have used it once i would not recommend it they have a solar model that seems to get good reviews but this one is barely adequate,0.4415,0.0,0,neutral,positive,other,"['i', 'it', 'i', 'it', 'i', 'it', 'they', 'a solar model', 'that', 'good reviews', 'this one']",3,negative,NEGATIVE,negative,other,none
JIUMESS,Everything I've Ever Wanted.,I have found myself taking this everywhere. I first got it for my travel to 3rd world countries and haven't taken it out of my bag since. It can charge all my electronic devices and has a massive battery life. Would recommend. 10/10.,i have found myself taking this everywhere i first got it for my travel to 3rd world countries and havent taken it out of my bag since it can charge all my electronic devices and has a massive battery life would recommend 1010,0.3612,0.0,0,use_case,positive,travel,"['i', 'myself', 'this', 'i', 'it', 'my travel', '3rd world countries', 'it', 'my bag', 'it', 'all my electronic devices', 'a massive battery life']",0,negative,POSITIVE,positive,travelers,none
JIUMESS,,I haven't had a chance to actually use it yet! I love the fact it tells you how much power you have left for charging and includes 4 different charging ports.. I'm sure it'll work well!!,i havent had a chance to actually use it yet i love the fact it tells you how much power you have left for charging and includes 4 different charging ports im sure itll work well,0.782,0.0,0,neutral,positive,other,"['i', 'a chance', 'it', 'i', 'the fact', 'it', 'you', 'how much power', 'you', '4 different charging ports', 'i', 'it']",0,negative,POSITIVE,positive,professionals,none
JIUMESS,Barely Adequate,"It's OK, I won't return it since I have used it once. I would not recommend it. They have a solar model that seems to get good reviews, but this one is barely adequate.",its ok i wont return it since i have used it once i would not recommend it they have a solar model that seems to get good reviews but this one is barely adequate,0.4415,0.0,0,neutral,positive,other,"['i', 'it', 'i', 'it', 'i', 'it', 'they', 'a solar model', 'that', 'good reviews', 'this one']",3,negative,NEGATIVE,negative,other,none
JIUMESS,Great battery for walking around power,The only time I need a portable battery is when I travel and use a lot of walking routes. It's not very heavy but allows me to charge my phone. good results.,the only time i need a portable battery is when i travel and use a lot of walking routes its not very heavy but allows me to charge my phone good results,0.5927,0.0,5,"use_case, favorite_function, concerns",positive,"phone, travel","['the only time', 'i', 'a portable battery', 'i', 'a lot', 'walking routes', 'me', 'my phone', 'good results']",0,negative,POSITIVE,positive,travelers,weight
JIUMESS,Great working PowerBank,"Purchased to use in the deer woods and love that it has built in cables, makes for less hauling of unnecessary items! Battery life seems pretty good as well! Would recommend 😊",purchased to use in the deer woods and love that it has built in cables makes for less hauling of unnecessary items battery life seems pretty good as well would recommend,0.9313,0.0,0,favorite_function,positive,other,"['the deer woods', 'love', 'that', 'it', 'cables', 'less hauling', 'unnecessary items', 'battery life']",0,negative,POSITIVE,positive,other,none
JIUMESS,Perfect for my needs.,"It was almost fully charged when I got it and the fact I could charge my phone and my wife's phone, at the same time, with the built in cables was brilliant. Highly recommended.",it was almost fully charged when i got it and the fact i could charge my phone and my wifes phone at the same time with the built in cables was brilliant highly recommended,0.6222,0.0,7,favorite_function,positive,phone,"['it', 'i', 'it', 'the fact', 'i', 'my phone', 'my wifes', 'the same time', 'cables']",2,negative,POSITIVE,positive,other,none
JIUMESS,"An ok charging speed, low battery life, short cord","It charges your phone and other things quite well, however the battery life is not exactly ideal. The cord lengths are also below expected, but it's portable so I guess it'll do.",it charges your phone and other things quite well however the battery life is not exactly ideal the cord lengths are also below expected but its portable so i guess itll do,-0.188,0.0,0,favorite_function,neutral,phone,"['it', 'your phone', 'other things', 'the battery life', 'the cord lengths', 'i', 'it']",0,negative,NEGATIVE,negative,other,none
JIUMESS,,"It works exactly as it's supposed to. However, I would like to put this out there since it's not in the info below it or photo descriptions. Its capacity is 20,000 mAh. However, its rated capacity is only 13,500mAh.",it works exactly as its supposed to however i would like to put this out there since its not in the info below it or photo descriptions its capacity is 20000 mah however its rated capacity is only 13500mah,0.3612,0.0,0,neutral,positive,other,"['it', 'its', 'i', 'this', 'the info', 'it', 'photo descriptions', 'its capacity', '20000 mah', 'its rated capacity']",0,negative,NEGATIVE,negative,professionals,none
JIUMESS,Great!!!!,I love the fact that it has the different cords attached to it for different devices. And that you can add your own cord as well. I've been using it for a while and it works great as a battery life charge my phone multiple times on one charge,i love the fact that it has the different cords attached to it for different devices and that you can add your own cord as well ive been using it for a while and it works great as a battery life charge my phone multiple times on one charge,0.886,0.0,0,favorite_function,positive,phone,"['i', 'the fact', 'it', 'the different cords', 'it', 'different devices', 'you', 'your own cord', 'i', 'it', 'a while', 'it', 'a battery life', 'my phone', 'multiple times', 'one charge']",0,negative,POSITIVE,positive,professionals,none
JIUMESS,not as expected,"i bought this for the mAh...fantastic!  but the cables were short, unusable for my situation. there is no way to use my own cable to make it usable! I got my money back via a refund at the store!",i bought this for the mahfantastic but the cables were short unusable for my situation there is no way to use my own cable to make it usable i got my money back via a refund at the store,-0.4215,0.0,0,neutral,negative,other,"['i', 'this', 'the mahfantastic', 'the cables', 'my situation', 'no way', 'my own cable', 'it', 'i', 'my money', 'a refund', 'the store']",0,negative,NEGATIVE,negative,other,none
JIUMESS,My New Power Bank,"I love having a way to keep all of my things charged up, even when I'm mobile. I love the charging cords that are on the back of the bank. I love the price and the free delivery. I'm totally satisfied with my purchase.",i love having a way to keep all of my things charged up even when im mobile i love the charging cords that are on the back of the bank i love the price and the free delivery im totally satisfied with my purchase,0.9595,0.0,0,favorite_function,positive,other,"['i', 'a way', 'all', 'my things', 'i', 'i', 'the charging cords', 'that', 'the back', 'the bank', 'i', 'the price', 'i', 'my purchase']",0,negative,POSITIVE,positive,other,none
